MsgID.LOCAL_VELOCITY,57.8450000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3982809,37.7925421,0.1290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,58.0950000,6.9070992,-73.8663864,-0.1296023
MsgID.LOCAL_VELOCITY,58.0950000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3982809,37.7925421,0.1430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,58.3460000,6.9088674,-73.8660965,-0.1436910
MsgID.LOCAL_VELOCITY,58.3460000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3982814,37.7925433,0.1600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,58.5960000,7.0344262,-73.9028702,-0.1601729
MsgID.LOCAL_VELOCITY,58.5960000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3982801,37.7925447,0.1780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,58.8460000,7.1973653,-73.7894897,-0.1786755
MsgID.LOCAL_VELOCITY,58.8460000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3982790,37.7925437,0.1970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,59.0960000,7.0847192,-73.6899796,-0.1976480
MsgID.LOCAL_VELOCITY,59.0960000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3982805,37.7925436,0.2150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,59.3460000,7.0674338,-73.8292007,-0.2152476
MsgID.LOCAL_VELOCITY,59.3460000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3982810,37.7925440,0.2300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,59.5970000,7.1133676,-73.8668213,-0.2300563
MsgID.LOCAL_VELOCITY,59.5970000,0.0000000,0.0000000,-0.0000000
